compound_id	target_gene	metapath	dwpc
CHEMBL3944589	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3916672	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3964729	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3911352	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3936187	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3891011	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3922414	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3983798	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3919811	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3923966	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3905315	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL3967087	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL4070633	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL4087666	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL4077078	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL4099031	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL4063330	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL4069552	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL4096048	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL4070302	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL4102297	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL4282794	EEF1A1	CbGpPW	0.027376617765787942
CHEMBL5653589	EEF1A2	CbGpPW	0.25617021686379277
CHEMBL3752910	EEF1A2	CbGpPW	0.12443981431965064
CHEMBL1232461	EEF1A2	CbGpPW	0.20142383132907693
CHEMBL1802814	EEF1A2	CbGpPW	0.061876292015009646
CHEMBL1802815	EEF1A2	CbGpPW	0.061876292015009646
CHEMBL1802973	EEF1A2	CbGpPW	0.061876292015009646
CHEMBL2146125	EEF1A2	CsG	0.13476077390266206
CHEMBL1200456	EEF1A2	CsG	0.17781790722643998
CHEMBL1627076	EEF1A2	CsG	0.2565378780242026
PUBCHEM:6830	EEF1A2	CsG	0.14056153544758332
CHEMBL384759	EEF1A2	CsG	0.14056153544758332
PUBCHEM:14888	EEF1A2	CsG	0.2565378780242026
CHEMBL1233085	EEF1A2	CsG	0.2181297966470791
CHEMBL284377	EEF1A2	CsG	0.33850375946582717
CHEMBL113178	EEF1A2	CsG	0.17781790722643998
PUBCHEM:3246323	EEF1A2	CsG	0.33850375946582717
PUBCHEM:20042692	EEF1A2	CsG	0.17781790722643998
CHEMBL1418244	EEF1A2	CsG	0.33850375946582717
CHEMBL1242996	EEF1A2	CsG	0.2565378780242026
CHEMBL1201369	EEF1A2	CsG	0.14056153544758332
CHEMBL1742182	EEF1A2	CsG	0.33850375946582717
CHEMBL1240927	EEF1A1	CsGiG	0.03042759457209513
CHEMBL278315	EEF1A1	CsGiG	0.03042759457209513
CHEMBL170365	EEF1A1	CsGiG	0.04542725680361841
CHEMBL1356	EEF1A1	CsGiG	0.02492850500075254
CHEMBL2146121	EEF1A1	CsGiG	0.07615433644278304
CHEMBL1261	EEF1A1	CsGiG	0.07930104834792849
CHEMBL1200547	EEF1A1	CsGiG	0.08106044544836574
CHEMBL2105994	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1231071	EEF1A1	CsGiG	0.04310682149764888
CHEMBL136061	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1046	EEF1A1	CsGiG	0.037608313579158247
CHEMBL692	EEF1A1	CsGiG	0.07806427496771455
PUBCHEM:783	EEF1A1	CsGiG	0.07067124356065443
CHEMBL359504	EEF1A1	CsGiG	0.02492850500075254
CHEMBL2146125	EEF1A1	CsGiG	0.14537394101486636
PUBCHEM:923	EEF1A1	CsGiG	0.08621596664419046
CHEMBL1140	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1098659	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1187	EEF1A1	CsGiG	0.12874565669753996
CHEMBL1160571	EEF1A1	CsGiG	0.07067124356065443
CHEMBL2097002	EEF1A1	CsGiG	0.07067124356065443
CHEMBL1200456	EEF1A1	CsGiG	0.11912286768299016
CHEMBL254951	EEF1A1	CsGiG	0.034603550048097405
CHEMBL25	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:2514	EEF1A1	CsGiG	0.09503147479565333
CHEMBL388560	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1241153	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1200864	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1234613	EEF1A1	CsGiG	0.03042759457209513
CHEMBL14249	EEF1A1	CsGiG	0.14982838452360447
CHEMBL14830	EEF1A1	CsGiG	0.14982838452360447
CHEMBL1627073	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1315633	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1627075	EEF1A1	CsGiG	0.04154822806298941
CHEMBL301523	EEF1A1	CsGiG	0.037608313579158247
CHEMBL43068	EEF1A1	CsGiG	0.020731153028537758
CHEMBL54976	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1200391	EEF1A1	CsGiG	0.07615433644278304
CHEMBL348107	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1627076	EEF1A1	CsGiG	0.04940146951977395
PUBCHEM:6830	EEF1A1	CsGiG	0.1337317113312168
CHEMBL119596	EEF1A1	CsGiG	0.02492850500075254
CHEMBL1235226	EEF1A1	CsGiG	0.07067124356065443
CHEMBL1235254	EEF1A1	CsGiG	0.02492850500075254
CHEMBL1275977	EEF1A1	CsGiG	0.04542725680361841
CHEMBL384759	EEF1A1	CsGiG	0.1337317113312168
PUBCHEM:10214	EEF1A1	CsGiG	0.07067124356065443
CHEMBL1255782	EEF1A1	CsGiG	0.03042759457209513
CHEMBL572546	EEF1A1	CsGiG	0.07067124356065443
CHEMBL1230866	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1206239	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1234326	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:14888	EEF1A1	CsGiG	0.05674999806165873
CHEMBL1167	EEF1A1	CsGiG	0.020731153028537758
CHEMBL3184791	EEF1A1	CsGiG	0.020731153028537758
CHEMBL2105054	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:23931	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:23977	EEF1A1	CsGiG	0.07067124356065443
CHEMBL1411246	EEF1A1	CsGiG	0.14982838452360447
CHEMBL1200929	EEF1A1	CsGiG	0.03042759457209513
CHEMBL177367	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1255943	EEF1A1	CsGiG	0.02492850500075254
CHEMBL1230989	EEF1A1	CsGiG	0.07067124356065443
CHEMBL1233085	EEF1A1	CsGiG	0.0833330980317322
CHEMBL1229766	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:64730	EEF1A1	CsGiG	0.02492850500075254
CHEMBL1372	EEF1A1	CsGiG	0.02492850500075254
CHEMBL1214186	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1171272	EEF1A1	CsGiG	0.037608313579158247
CHEMBL284377	EEF1A1	CsGiG	0.04445447680660999
PUBCHEM:72332	EEF1A1	CsGiG	0.019614119243203387
CHEMBL215645	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1234276	EEF1A1	CsGiG	0.07615433644278304
PUBCHEM:82127	EEF1A1	CsGiG	0.06419248110759837
PUBCHEM:83606	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1213327	EEF1A1	CsGiG	0.03042759457209513
CHEMBL171281	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:93082	EEF1A1	CsGiG	0.020731153028537758
CHEMBL103247	EEF1A1	CsGiG	0.020731153028537758
CHEMBL345292	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:97538	EEF1A1	CsGiG	0.02492850500075254
CHEMBL378605	EEF1A1	CsGiG	0.04542725680361841
CHEMBL113178	EEF1A1	CsGiG	0.0861212442825078
CHEMBL330546	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1236315	EEF1A1	CsGiG	0.07067124356065443
PUBCHEM:123991	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1543	EEF1A1	CsGiG	0.02492850500075254
CHEMBL574817	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1229561	EEF1A1	CsGiG	0.020731153028537758
CHEMBL2206196	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:165838	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:168161	EEF1A1	CsGiG	0.04542725680361841
CHEMBL857	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:188966	EEF1A1	CsGiG	0.04310682149764888
PUBCHEM:189854	EEF1A1	CsGiG	0.020731153028537758
CHEMBL72388	EEF1A1	CsGiG	0.04542725680361841
CHEMBL197110	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1351908	EEF1A1	CsGiG	0.03042759457209513
CHEMBL423192	EEF1A1	CsGiG	0.019614119243203387
CHEMBL406270	EEF1A1	CsGiG	0.04310682149764888
PUBCHEM:439417	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:439424	EEF1A1	CsGiG	0.04542725680361841
CHEMBL2104870	EEF1A1	CsGiG	0.019614119243203387
CHEMBL553426	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:439750	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:440416	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:440758	EEF1A1	CsGiG	0.07067124356065443
CHEMBL126	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:444080	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:444104	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:444493	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:444718	EEF1A1	CsGiG	0.037608313579158247
CHEMBL165	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:446207	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:446782	EEF1A1	CsGiG	0.04542725680361841
CHEMBL489	EEF1A1	CsGiG	0.04310682149764888
PUBCHEM:451597	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:475367	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1488586	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1605795	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1329446	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1524482	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1352897	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1537098	EEF1A1	CsGiG	0.03042759457209513
CHEMBL405317	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1470676	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1361922	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1310144	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1587117	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1310435	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:1151030	EEF1A1	CsGiG	0.055333605855636264
CHEMBL1332512	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1506503	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1884996	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1518184	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1461730	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1383149	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1403014	EEF1A1	CsGiG	0.03042759457209513
CHEMBL15770	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1910655	EEF1A1	CsGiG	0.03042759457209513
CHEMBL261123	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1470904	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1573366	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1606031	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1320007	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1351963	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1363796	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1417851	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1610938	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1339678	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1392142	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1320794	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1406361	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1525789	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1562575	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1605021	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1256987	EEF1A1	CsGiG	0.020731153028537758
CHEMBL441	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:3080744	EEF1A1	CsGiG	0.04542725680361841
CHEMBL1385073	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1480522	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1376674	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1583768	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:3246323	EEF1A1	CsGiG	0.04445447680660999
CHEMBL1352521	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1595790	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1583837	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1486874	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:3556268	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1579258	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1500447	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1569984	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1303404	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1507250	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1453996	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1496413	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1573994	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1597561	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:5287712	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:5287987	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:5288232	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:5289071	EEF1A1	CsGiG	0.04542725680361841
CHEMBL458512	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:5289145	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:5289231	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:5289243	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:5289394	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:5321487	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:5326960	EEF1A1	CsGiG	0.02492850500075254
CHEMBL3190653	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1330583	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1904348	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:5496803	EEF1A1	CsGiG	0.037608313579158247
CHEMBL3192121	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1973921	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1423731	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1539980	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3199915	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1569988	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3198633	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1200937	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:6449989	EEF1A1	CsGiG	0.037608313579158247
CHEMBL374308	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1324188	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:6857725	EEF1A1	CsGiG	0.02492850500075254
CHEMBL361497	EEF1A1	CsGiG	0.018856801051703627
CHEMBL1234265	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1503659	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3192138	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1392611	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1457961	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1378232	EEF1A1	CsGiG	0.03042759457209513
CHEMBL105720	EEF1A1	CsGiG	0.037608313579158247
CHEMBL2004141	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1965654	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1481543	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3193873	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3195657	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3191218	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3198939	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3191946	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3195389	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3193530	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:10691837	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:10878285	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:10965805	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:11062499	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1339283	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1333930	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1495977	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:12803287	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:12876354	EEF1A1	CsGiG	0.04310682149764888
PUBCHEM:14728174	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:16040250	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:16040283	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1971760	EEF1A1	CsGiG	0.03042759457209513
CHEMBL3190911	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1230331	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1230507	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:18596452	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:18628280	EEF1A1	CsGiG	0.07067124356065443
PUBCHEM:18931838	EEF1A1	CsGiG	0.07067124356065443
PUBCHEM:19420248	EEF1A1	CsGiG	0.05827870358483189
PUBCHEM:20042692	EEF1A1	CsGiG	0.11912286768299016
PUBCHEM:20274032	EEF1A1	CsGiG	0.09503147479565333
PUBCHEM:20395750	EEF1A1	CsGiG	0.07615433644278304
CHEMBL1472925	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1301042	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1312738	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:24892762	EEF1A1	CsGiG	0.07067124356065443
CHEMBL507881	EEF1A1	CsGiG	0.018856801051703627
CHEMBL525809	EEF1A1	CsGiG	0.018856801051703627
CHEMBL526492	EEF1A1	CsGiG	0.018856801051703627
CHEMBL505657	EEF1A1	CsGiG	0.018856801051703627
CHEMBL526355	EEF1A1	CsGiG	0.018856801051703627
CHEMBL230333	EEF1A1	CsGiG	0.018856801051703627
PUBCHEM:44199360	EEF1A1	CsGiG	0.037608313579158247
CHEMBL321214	EEF1A1	CsGiG	0.02492850500075254
CHEMBL526551	EEF1A1	CsGiG	0.018856801051703627
CHEMBL510338	EEF1A1	CsGiG	0.018856801051703627
CHEMBL524693	EEF1A1	CsGiG	0.018856801051703627
CHEMBL524688	EEF1A1	CsGiG	0.018856801051703627
CHEMBL524654	EEF1A1	CsGiG	0.018856801051703627
CHEMBL448242	EEF1A1	CsGiG	0.018856801051703627
CHEMBL525031	EEF1A1	CsGiG	0.018856801051703627
CHEMBL453962	EEF1A1	CsGiG	0.018856801051703627
CHEMBL215940	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:46173764	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:46936447	EEF1A1	CsGiG	0.04310682149764888
PUBCHEM:46936762	EEF1A1	CsGiG	0.04310682149764888
PUBCHEM:46937130	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:49822695	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:49866400	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:49866464	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:49866561	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:49866685	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:49866839	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:49867309	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:49867759	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:49867784	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:49867889	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:52911283	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:52941584	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:53723505	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1765705	EEF1A1	CsGiG	0.018856801051703627
CHEMBL2338711	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:70789301	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:71627367	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:72193709	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1418244	EEF1A1	CsGiG	0.04445447680660999
CHEMBL457299	EEF1A1	CsGiG	0.07615433644278304
CHEMBL539	EEF1A1	CsGiG	0.09503147479565333
PUBCHEM:181	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1160819	EEF1A1	CsGiG	0.04542725680361841
CHEMBL1230732	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1315356	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1159819	EEF1A1	CsGiG	0.08106044544836574
CHEMBL1329786	EEF1A1	CsGiG	0.04154822806298941
PUBCHEM:392	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1200630	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1200559	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:620	EEF1A1	CsGiG	0.04310682149764888
CHEMBL1356971	EEF1A1	CsGiG	0.037608313579158247
CHEMBL100476	EEF1A1	CsGiG	0.02492850500075254
CHEMBL1242996	EEF1A1	CsGiG	0.04940146951977395
CHEMBL1201369	EEF1A1	CsGiG	0.1337317113312168
PUBCHEM:813	EEF1A1	CsGiG	0.06419248110759837
CHEMBL1200861	EEF1A1	CsGiG	0.07067124356065443
PUBCHEM:911	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1200760	EEF1A1	CsGiG	0.08621596664419046
PUBCHEM:990	EEF1A1	CsGiG	0.07067124356065443
CHEMBL25080	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1742182	EEF1A1	CsGiG	0.04445447680660999
PUBCHEM:1042	EEF1A1	CsGiG	0.04542725680361841
CHEMBL1208642	EEF1A1	CsGiG	0.07067124356065443
CHEMBL292303	EEF1A1	CsGiG	0.020731153028537758
CHEMBL11257	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1367623	EEF1A1	CsGiG	0.019614119243203387
PUBCHEM:2891	EEF1A1	CsGiG	0.07067124356065443
CHEMBL117110	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1165003	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:3486	EEF1A1	CsGiG	0.02492850500075254
CHEMBL175858	EEF1A1	CsGiG	0.019614119243203387
CHEMBL1778420	EEF1A1	CsGiG	0.037608313579158247
CHEMBL131226	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:4378	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1322152	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:4800	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1330459	EEF1A1	CsGiG	0.037608313579158247
CHEMBL151763	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:5133	EEF1A1	CsGiG	0.02492850500075254
CHEMBL1255799	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1200740	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1376	EEF1A1	CsGiG	0.03042759457209513
CHEMBL1230782	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1090755	EEF1A1	CsGiG	0.0666565842432453
CHEMBL101960	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1994414	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1232391	EEF1A1	CsGiG	0.04310682149764888
CHEMBL1161633	EEF1A1	CsGiG	0.07067124356065443
CHEMBL1206211	EEF1A1	CsGiG	0.02492850500075254
CHEMBL2137046	EEF1A1	CsGiG	0.04310682149764888
CHEMBL1254011	EEF1A1	CsGiG	0.020731153028537758
CHEMBL144149	EEF1A1	CsGiG	0.018856801051703627
CHEMBL1136	EEF1A1	CsGiG	0.037608313579158247
CHEMBL2106034	EEF1A1	CsGiG	0.037608313579158247
CHEMBL2114026	EEF1A1	CsGiG	0.037608313579158247
CHEMBL608610	EEF1A1	CsGiG	0.04542725680361841
CHEMBL2311177	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:197474	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:429092	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:441214	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:447049	EEF1A1	CsGiG	0.03042759457209513
PUBCHEM:3082167	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:3274683	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:3334071	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:3400927	EEF1A1	CsGiG	0.020731153028537758
CHEMBL177327	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:4468926	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:4469360	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:4469584	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:4469586	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:4470567	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:4473092	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:4473609	EEF1A1	CsGiG	0.04310682149764888
PUBCHEM:4477691	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:4477868	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:4477870	EEF1A1	CsGiG	0.04542725680361841
PUBCHEM:4478774	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:4626828	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:4627981	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:4631220	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:5326793	EEF1A1	CsGiG	0.020731153028537758
CHEMBL1732490	EEF1A1	CsGiG	0.03042759457209513
CHEMBL390183	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:10774843	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:11008023	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:12876353	EEF1A1	CsGiG	0.04310682149764888
CHEMBL318812	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:19002523	EEF1A1	CsGiG	0.02492850500075254
PUBCHEM:20516571	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:25122322	EEF1A1	CsGiG	0.020731153028537758
PUBCHEM:49867307	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:49867308	EEF1A1	CsGiG	0.037608313579158247
PUBCHEM:53654133	EEF1A1	CsGiG	0.020731153028537758
CHEMBL2338710	EEF1A1	CsGiG	0.037608313579158247
CHEMBL1240927	EEF1A2	CsGiG	0.03672109422898529
CHEMBL278315	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1356	EEF1A2	CsGiG	0.030084598996197743
CHEMBL2146121	EEF1A2	CsGiG	0.09190573897766807
