compound_id	metapath	target_gene	dwpc	p_cell	pi	alpha	beta	mean	n_nonzero	fit_method	n_compound_slots	p_gamma_pooled
CHEMBL284377	CbGpCC	EEF1A1	0.0	1.0	1.0	7.1331436768358865	160.1260925032458	0.0445470414304358	40000	method_of_moments	4	
CHEMBL284377	CbGpCC	EEF1A2	0.0	1.0	1.0	8.21164153937618	177.42299447856328	0.0462828483055973	30000	method_of_moments	3	
CHEMBL284377	CbGpMF	EEF1A1	0.0	1.0	0.7551	2.334253678012211	63.50879689320872	0.0367548086596145	30204	method_of_moments	4	
CHEMBL284377	CbGpMF	EEF1A2	0.0	1.0	0.7551	2.4670699267946965	64.60499256834979	0.0381869856913089	22653	method_of_moments	3	
CHEMBL284377	CbGpPW	EEF1A1	0.0	1.0	0.2406	22.760724138030938	511.5564016115288	0.044493088281818	9624	method_of_moments	4	
CHEMBL284377	CbGpPW	EEF1A2	0.0	1.0	0.2406	36.932947376524325	798.951108478268	0.0462267928345066	7218	method_of_moments	3	
CHEMBL284377	CsG	EEF1A2	0.3385037594658271	1.0	1.0	9.296161025336584e+30	2.746250452286351e+31	0.3385037594658273	150000	method_of_moments	15	0.9301746978437985
CHEMBL284377	CsGiG	EEF1A1	0.0444544768066099	0.973002699730027	0.973	1342.5126289801635	29515.522087039757	0.0454849697396902	145950	method_of_moments	15	0.7744890089141814
CHEMBL284377	CsGpPW	EEF1A1	0.0428892327237658	0.0086991300869913	0.2406	36.937041370968174	1152.774459200818	0.0320418630688395	36090	method_of_moments	15	0.0066598602062018725
CHEMBL113178	CbG	EEF1A1	0.0	1.0	1.0	1.9348355722068944e+31	3.9619096146662887e+31	0.488359341930587	30000	method_of_moments	3	
CHEMBL113178	CbG	EEF1A2	0.0	1.0	1.0	60.92186702426163	129.60892746062032	0.4700437556106758	40000	method_of_moments	4	
CHEMBL113178	CbGiG	EEF1A1	0.0	1.0	0.973	58.23572075698916	922.0336128002948	0.0631600843489016	38920	method_of_moments	4	
CHEMBL113178	CbGiG	EEF1A2	0.0	1.0	0.973	1342.4758349595338	20457.97122407708	0.0656211615636436	29190	method_of_moments	3	
CHEMBL113178	CbGpBP	EEF1A1	0.0	1.0	0.3509	3.9054745378519833	104.83608335515704	0.0372531519002027	14036	method_of_moments	4	
CHEMBL113178	CbGpBP	EEF1A2	0.0	1.0	0.3509	4.241397768485312	109.5833992544656	0.0387047472276004	10527	method_of_moments	3	
CHEMBL113178	CbGpCC	EEF1A1	0.0	1.0	1.0	7.1331436768358865	160.1260925032458	0.0445470414304358	40000	method_of_moments	4	
CHEMBL113178	CbGpCC	EEF1A2	0.0	1.0	1.0	8.21164153937618	177.42299447856328	0.0462828483055973	30000	method_of_moments	3	
CHEMBL113178	CbGpMF	EEF1A1	0.0	1.0	0.7551	2.334253678012211	63.50879689320872	0.0367548086596145	30204	method_of_moments	4	
CHEMBL113178	CbGpMF	EEF1A2	0.0	1.0	0.7551	2.4670699267946965	64.60499256834979	0.0381869856913089	22653	method_of_moments	3	
CHEMBL113178	CbGpPW	EEF1A1	0.0	1.0	0.2406	22.760724138030938	511.5564016115288	0.044493088281818	9624	method_of_moments	4	
CHEMBL113178	CbGpPW	EEF1A2	0.0	1.0	0.2406	36.932947376524325	798.951108478268	0.0462267928345066	7218	method_of_moments	3	
CHEMBL113178	CsG	EEF1A2	0.3385037594658271	1.0	1.0	9.296161025336584e+30	2.746250452286351e+31	0.3385037594658273	150000	method_of_moments	15	0.9301746978437985
CHEMBL113178	CsGiG	EEF1A1	0.0444544768066099	0.973002699730027	0.973	1342.5126289801635	29515.522087039757	0.0454849697396902	145950	method_of_moments	15	0.7744890089141814
CHEMBL113178	CsGpPW	EEF1A1	0.0428892327237658	0.0086991300869913	0.2406	36.937041370968174	1152.774459200818	0.0320418630688395	36090	method_of_moments	15	0.0066598602062018725
PUBCHEM:3246323	CbG	EEF1A1	0.0	1.0	1.0	1.9348355722068944e+31	3.9619096146662887e+31	0.488359341930587	30000	method_of_moments	3	
PUBCHEM:3246323	CbG	EEF1A2	0.0	1.0	1.0	60.92186702426163	129.60892746062032	0.4700437556106758	40000	method_of_moments	4	
PUBCHEM:3246323	CbGiG	EEF1A1	0.0	1.0	0.973	58.23572075698916	922.0336128002948	0.0631600843489016	38920	method_of_moments	4	
PUBCHEM:3246323	CbGiG	EEF1A2	0.0	1.0	0.973	1342.4758349595338	20457.97122407708	0.0656211615636436	29190	method_of_moments	3	
PUBCHEM:3246323	CbGpBP	EEF1A1	0.0	1.0	0.3509	3.9054745378519833	104.83608335515704	0.0372531519002027	14036	method_of_moments	4	
PUBCHEM:3246323	CbGpBP	EEF1A2	0.0	1.0	0.3509	4.241397768485312	109.5833992544656	0.0387047472276004	10527	method_of_moments	3	
PUBCHEM:3246323	CbGpCC	EEF1A1	0.0	1.0	1.0	7.1331436768358865	160.1260925032458	0.0445470414304358	40000	method_of_moments	4	
PUBCHEM:3246323	CbGpCC	EEF1A2	0.0	1.0	1.0	8.21164153937618	177.42299447856328	0.0462828483055973	30000	method_of_moments	3	
PUBCHEM:3246323	CbGpMF	EEF1A1	0.0	1.0	0.7551	2.334253678012211	63.50879689320872	0.0367548086596145	30204	method_of_moments	4	
PUBCHEM:3246323	CbGpMF	EEF1A2	0.0	1.0	0.7551	2.4670699267946965	64.60499256834979	0.0381869856913089	22653	method_of_moments	3	
PUBCHEM:3246323	CbGpPW	EEF1A1	0.0	1.0	0.2406	22.760724138030938	511.5564016115288	0.044493088281818	9624	method_of_moments	4	
PUBCHEM:3246323	CbGpPW	EEF1A2	0.0	1.0	0.2406	36.932947376524325	798.951108478268	0.0462267928345066	7218	method_of_moments	3	
PUBCHEM:3246323	CsG	EEF1A2	0.3385037594658271	1.0	1.0	9.296161025336584e+30	2.746250452286351e+31	0.3385037594658273	150000	method_of_moments	15	0.9301746978437985
PUBCHEM:3246323	CsGiG	EEF1A1	0.0444544768066099	0.973002699730027	0.973	1342.5126289801635	29515.522087039757	0.0454849697396902	145950	method_of_moments	15	0.7744890089141814
PUBCHEM:3246323	CsGpPW	EEF1A1	0.0428892327237658	0.0086991300869913	0.2406	36.937041370968174	1152.774459200818	0.0320418630688395	36090	method_of_moments	15	0.0066598602062018725
PUBCHEM:20042692	CbG	EEF1A1	0.0	1.0	1.0	1.9348355722068944e+31	3.9619096146662887e+31	0.488359341930587	30000	method_of_moments	3	
PUBCHEM:20042692	CbG	EEF1A2	0.0	1.0	1.0	60.92186702426163	129.60892746062032	0.4700437556106758	40000	method_of_moments	4	
PUBCHEM:20042692	CbGiG	EEF1A1	0.0	1.0	0.973	58.23572075698916	922.0336128002948	0.0631600843489016	38920	method_of_moments	4	
PUBCHEM:20042692	CbGiG	EEF1A2	0.0	1.0	0.973	1342.4758349595338	20457.97122407708	0.0656211615636436	29190	method_of_moments	3	
PUBCHEM:20042692	CbGpBP	EEF1A1	0.0	1.0	0.3509	3.9054745378519833	104.83608335515704	0.0372531519002027	14036	method_of_moments	4	
PUBCHEM:20042692	CbGpBP	EEF1A2	0.0	1.0	0.3509	4.241397768485312	109.5833992544656	0.0387047472276004	10527	method_of_moments	3	
PUBCHEM:20042692	CbGpCC	EEF1A1	0.0	1.0	1.0	7.1331436768358865	160.1260925032458	0.0445470414304358	40000	method_of_moments	4	
PUBCHEM:20042692	CbGpCC	EEF1A2	0.0	1.0	1.0	8.21164153937618	177.42299447856328	0.0462828483055973	30000	method_of_moments	3	
PUBCHEM:20042692	CbGpMF	EEF1A1	0.0	1.0	0.7551	2.334253678012211	63.50879689320872	0.0367548086596145	30204	method_of_moments	4	
PUBCHEM:20042692	CbGpMF	EEF1A2	0.0	1.0	0.7551	2.4670699267946965	64.60499256834979	0.0381869856913089	22653	method_of_moments	3	
PUBCHEM:20042692	CbGpPW	EEF1A1	0.0	1.0	0.2406	22.760724138030938	511.5564016115288	0.044493088281818	9624	method_of_moments	4	
PUBCHEM:20042692	CbGpPW	EEF1A2	0.0	1.0	0.2406	36.932947376524325	798.951108478268	0.0462267928345066	7218	method_of_moments	3	
PUBCHEM:20042692	CsG	EEF1A2	0.3385037594658271	1.0	1.0	9.296161025336584e+30	2.746250452286351e+31	0.3385037594658273	150000	method_of_moments	15	0.9301746978437985
PUBCHEM:20042692	CsGiG	EEF1A1	0.0444544768066099	0.973002699730027	0.973	1342.5126289801635	29515.522087039757	0.0454849697396902	145950	method_of_moments	15	0.7744890089141814
PUBCHEM:20042692	CsGpPW	EEF1A1	0.0428892327237658	0.0086991300869913	0.2406	36.937041370968174	1152.774459200818	0.0320418630688395	36090	method_of_moments	15	0.0066598602062018725
CHEMBL1418244	CbG	EEF1A1	0.0	1.0	1.0	1.9348355722068944e+31	3.9619096146662887e+31	0.488359341930587	30000	method_of_moments	3	
CHEMBL1418244	CbG	EEF1A2	0.0	1.0	1.0	60.92186702426163	129.60892746062032	0.4700437556106758	40000	method_of_moments	4	
CHEMBL1418244	CbGiG	EEF1A1	0.0	1.0	0.973	58.23572075698916	922.0336128002948	0.0631600843489016	38920	method_of_moments	4	
CHEMBL1418244	CbGiG	EEF1A2	0.0	1.0	0.973	1342.4758349595338	20457.97122407708	0.0656211615636436	29190	method_of_moments	3	
CHEMBL1418244	CbGpBP	EEF1A1	0.0	1.0	0.3509	3.9054745378519833	104.83608335515704	0.0372531519002027	14036	method_of_moments	4	
CHEMBL1418244	CbGpBP	EEF1A2	0.0	1.0	0.3509	4.241397768485312	109.5833992544656	0.0387047472276004	10527	method_of_moments	3	
CHEMBL1418244	CbGpCC	EEF1A1	0.0	1.0	1.0	7.1331436768358865	160.1260925032458	0.0445470414304358	40000	method_of_moments	4	
CHEMBL1418244	CbGpCC	EEF1A2	0.0	1.0	1.0	8.21164153937618	177.42299447856328	0.0462828483055973	30000	method_of_moments	3	
CHEMBL1418244	CbGpMF	EEF1A1	0.0	1.0	0.7551	2.334253678012211	63.50879689320872	0.0367548086596145	30204	method_of_moments	4	
CHEMBL1418244	CbGpMF	EEF1A2	0.0	1.0	0.7551	2.4670699267946965	64.60499256834979	0.0381869856913089	22653	method_of_moments	3	
CHEMBL1418244	CbGpPW	EEF1A1	0.0	1.0	0.2406	22.760724138030938	511.5564016115288	0.044493088281818	9624	method_of_moments	4	
CHEMBL1418244	CbGpPW	EEF1A2	0.0	1.0	0.2406	36.932947376524325	798.951108478268	0.0462267928345066	7218	method_of_moments	3	
CHEMBL1418244	CsG	EEF1A2	0.3385037594658271	1.0	1.0	9.296161025336584e+30	2.746250452286351e+31	0.3385037594658273	150000	method_of_moments	15	0.9301746978437985
CHEMBL1418244	CsGiG	EEF1A1	0.0444544768066099	0.973002699730027	0.973	1342.5126289801635	29515.522087039757	0.0454849697396902	145950	method_of_moments	15	0.7744890089141814
CHEMBL1418244	CsGpPW	EEF1A1	0.0428892327237658	0.0086991300869913	0.2406	36.937041370968174	1152.774459200818	0.0320418630688395	36090	method_of_moments	15	0.0066598602062018725
CHEMBL1242996	CbG	EEF1A1	0.0	1.0	1.0	1.9348355722068944e+31	3.9619096146662887e+31	0.488359341930587	30000	method_of_moments	3	
CHEMBL1242996	CbG	EEF1A2	0.0	1.0	1.0	60.92186702426163	129.60892746062032	0.4700437556106758	40000	method_of_moments	4	
CHEMBL1242996	CbGiG	EEF1A1	0.0	1.0	0.973	58.23572075698916	922.0336128002948	0.0631600843489016	38920	method_of_moments	4	
CHEMBL1242996	CbGiG	EEF1A2	0.0	1.0	0.973	1342.4758349595338	20457.97122407708	0.0656211615636436	29190	method_of_moments	3	
CHEMBL1242996	CbGpBP	EEF1A1	0.0	1.0	0.3509	3.9054745378519833	104.83608335515704	0.0372531519002027	14036	method_of_moments	4	
CHEMBL1242996	CbGpBP	EEF1A2	0.0	1.0	0.3509	4.241397768485312	109.5833992544656	0.0387047472276004	10527	method_of_moments	3	
CHEMBL1242996	CbGpCC	EEF1A1	0.0	1.0	1.0	7.1331436768358865	160.1260925032458	0.0445470414304358	40000	method_of_moments	4	
CHEMBL1242996	CbGpCC	EEF1A2	0.0	1.0	1.0	8.21164153937618	177.42299447856328	0.0462828483055973	30000	method_of_moments	3	
CHEMBL1242996	CbGpMF	EEF1A1	0.0	1.0	0.7551	2.334253678012211	63.50879689320872	0.0367548086596145	30204	method_of_moments	4	
CHEMBL1242996	CbGpMF	EEF1A2	0.0	1.0	0.7551	2.4670699267946965	64.60499256834979	0.0381869856913089	22653	method_of_moments	3	
CHEMBL1242996	CbGpPW	EEF1A1	0.0	1.0	0.2406	22.760724138030938	511.5564016115288	0.044493088281818	9624	method_of_moments	4	
CHEMBL1242996	CbGpPW	EEF1A2	0.0	1.0	0.2406	36.932947376524325	798.951108478268	0.0462267928345066	7218	method_of_moments	3	
CHEMBL1242996	CsG	EEF1A2	0.3385037594658271	1.0	1.0	9.296161025336584e+30	2.746250452286351e+31	0.3385037594658273	150000	method_of_moments	15	0.9301746978437985
CHEMBL1242996	CsGiG	EEF1A1	0.0444544768066099	0.973002699730027	0.973	1342.5126289801635	29515.522087039757	0.0454849697396902	145950	method_of_moments	15	0.7744890089141814
CHEMBL1242996	CsGpPW	EEF1A1	0.0428892327237658	0.0086991300869913	0.2406	36.937041370968174	1152.774459200818	0.0320418630688395	36090	method_of_moments	15	0.0066598602062018725
CHEMBL1201369	CbG	EEF1A1	0.0	1.0	1.0	1.9348355722068944e+31	3.9619096146662887e+31	0.488359341930587	30000	method_of_moments	3	
CHEMBL1201369	CbG	EEF1A2	0.0	1.0	1.0	60.92186702426163	129.60892746062032	0.4700437556106758	40000	method_of_moments	4	
CHEMBL1201369	CbGiG	EEF1A1	0.0	1.0	0.973	58.23572075698916	922.0336128002948	0.0631600843489016	38920	method_of_moments	4	
CHEMBL1201369	CbGiG	EEF1A2	0.0	1.0	0.973	1342.4758349595338	20457.97122407708	0.0656211615636436	29190	method_of_moments	3	
CHEMBL1201369	CbGpBP	EEF1A1	0.0	1.0	0.3509	3.9054745378519833	104.83608335515704	0.0372531519002027	14036	method_of_moments	4	
CHEMBL1201369	CbGpBP	EEF1A2	0.0	1.0	0.3509	4.241397768485312	109.5833992544656	0.0387047472276004	10527	method_of_moments	3	
CHEMBL1201369	CbGpCC	EEF1A1	0.0	1.0	1.0	7.1331436768358865	160.1260925032458	0.0445470414304358	40000	method_of_moments	4	
CHEMBL1201369	CbGpCC	EEF1A2	0.0	1.0	1.0	8.21164153937618	177.42299447856328	0.0462828483055973	30000	method_of_moments	3	
CHEMBL1201369	CbGpMF	EEF1A1	0.0	1.0	0.7551	2.334253678012211	63.50879689320872	0.0367548086596145	30204	method_of_moments	4	
CHEMBL1201369	CbGpMF	EEF1A2	0.0	1.0	0.7551	2.4670699267946965	64.60499256834979	0.0381869856913089	22653	method_of_moments	3	
CHEMBL1201369	CbGpPW	EEF1A1	0.0	1.0	0.2406	22.760724138030938	511.5564016115288	0.044493088281818	9624	method_of_moments	4	
CHEMBL1201369	CbGpPW	EEF1A2	0.0	1.0	0.2406	36.932947376524325	798.951108478268	0.0462267928345066	7218	method_of_moments	3	
CHEMBL1201369	CsG	EEF1A2	0.3385037594658271	1.0	1.0	9.296161025336584e+30	2.746250452286351e+31	0.3385037594658273	150000	method_of_moments	15	0.9301746978437985
CHEMBL1201369	CsGiG	EEF1A1	0.0444544768066099	0.973002699730027	0.973	1342.5126289801635	29515.522087039757	0.0454849697396902	145950	method_of_moments	15	0.7744890089141814
CHEMBL1201369	CsGpPW	EEF1A1	0.0428892327237658	0.0086991300869913	0.2406	36.937041370968174	1152.774459200818	0.0320418630688395	36090	method_of_moments	15	0.0066598602062018725
CHEMBL1742182	CbG	EEF1A1	0.0	1.0	1.0	1.9348355722068944e+31	3.9619096146662887e+31	0.488359341930587	30000	method_of_moments	3	
CHEMBL1742182	CbG	EEF1A2	0.0	1.0	1.0	60.92186702426163	129.60892746062032	0.4700437556106758	40000	method_of_moments	4	
CHEMBL1742182	CbGiG	EEF1A1	0.0	1.0	0.973	58.23572075698916	922.0336128002948	0.0631600843489016	38920	method_of_moments	4	
CHEMBL1742182	CbGiG	EEF1A2	0.0	1.0	0.973	1342.4758349595338	20457.97122407708	0.0656211615636436	29190	method_of_moments	3	
CHEMBL1742182	CbGpBP	EEF1A1	0.0	1.0	0.3509	3.9054745378519833	104.83608335515704	0.0372531519002027	14036	method_of_moments	4	
CHEMBL1742182	CbGpBP	EEF1A2	0.0	1.0	0.3509	4.241397768485312	109.5833992544656	0.0387047472276004	10527	method_of_moments	3	
CHEMBL1742182	CbGpCC	EEF1A1	0.0	1.0	1.0	7.1331436768358865	160.1260925032458	0.0445470414304358	40000	method_of_moments	4	
CHEMBL1742182	CbGpCC	EEF1A2	0.0	1.0	1.0	8.21164153937618	177.42299447856328	0.0462828483055973	30000	method_of_moments	3	
CHEMBL1742182	CbGpMF	EEF1A1	0.0	1.0	0.7551	2.334253678012211	63.50879689320872	0.0367548086596145	30204	method_of_moments	4	
CHEMBL1742182	CbGpMF	EEF1A2	0.0	1.0	0.7551	2.4670699267946965	64.60499256834979	0.0381869856913089	22653	method_of_moments	3	
CHEMBL1742182	CbGpPW	EEF1A1	0.0	1.0	0.2406	22.760724138030938	511.5564016115288	0.044493088281818	9624	method_of_moments	4	
CHEMBL1742182	CbGpPW	EEF1A2	0.0	1.0	0.2406	36.932947376524325	798.951108478268	0.0462267928345066	7218	method_of_moments	3	
CHEMBL1742182	CsG	EEF1A2	0.3385037594658271	1.0	1.0	9.296161025336584e+30	2.746250452286351e+31	0.3385037594658273	150000	method_of_moments	15	0.9301746978437985
CHEMBL1742182	CsGiG	EEF1A1	0.0444544768066099	0.973002699730027	0.973	1342.5126289801635	29515.522087039757	0.0454849697396902	145950	method_of_moments	15	0.7744890089141814
CHEMBL1742182	CsGpPW	EEF1A1	0.0428892327237658	0.0086991300869913	0.2406	36.937041370968174	1152.774459200818	0.0320418630688395	36090	method_of_moments	15	0.0066598602062018725
